Diagnosis Description,Reference Code,Retrieve-Rank,Vanilla GPT-3.5-turbo,Retrieve-Rank Match,Vanilla GPT-3.5 turbo match
"Blindness right eye category 3, blindness left eye category 4",H540X34,H540X34,,Yes,
"Blindness right eye category 3, blindness left eye category 5",H540X35,H540X35,,Yes,
"Blindness right eye category 4, blindness left eye category 3",H540X43,H540X43,,Yes,
"Blindness right eye category 4, blindness left eye category 4",H540X44,H540X44,,Yes,
"Blindness right eye category 4, blindness left eye category 5",H540X45,H540X45,,Yes,
"Blindness right eye category 5, blindness left eye category 3",H540X53,H540X53,,Yes,
"Blindness right eye category 5, blindness left eye category 4",H540X54,H540X54,,Yes,
"Blindness right eye category 5, blindness left eye category 5",H540X55,H540X55,,Yes,
"Blindness, one eye, low vision other eye, unspecified eyes",H5410,H5410,,Yes,
"Blindness right eye category 3, low vision left eye category 1",H541131,H541131,,Yes,
"Blindness right eye category 3, low vision left eye category 2",H541132,H541132,,Yes,
"Blindness right eye category 4, low vision left eye category 1",H541141,H541141,,Yes,
"Blindness right eye category 4, low vision left eye category 2",H541142,H541142,,Yes,
"Blindness right eye category 5, low vision left eye category 1",H541151,H541151,,Yes,
"Blindness right eye category 5, low vision left eye category 2",H541152,H541152,,Yes,
"Low vision right eye category 1, blindness left eye category 3",H541213,H541213,,Yes,
"Low vision right eye category 1, blindness left eye category 4",H541214,H541214,,Yes,
"Low vision right eye category 1, blindness left eye category 5",H541215,H541215,,Yes,
"Low vision right eye category 2, blindness left eye category 3",H541223,H541223,,Yes,
"Low vision right eye category 2, blindness left eye category 4",H541224,H541224,,Yes,
"Low vision right eye category 2, blindness left eye category 5",H541225,H541225,,Yes,
"Low vision right eye category 1, low vision left eye category 1",H542X11,H542X11,,Yes,
"Low vision right eye category 1, low vision left eye category 2",H542X12,H542X21,,No,
"Low vision right eye category 2, low vision left eye category 1",H542X21,H542X21,,Yes,
"Low vision right eye category 2, low vision left eye category 2",H542X22,H542X22,,Yes,
"Unqualified visual loss, both eyes",H543,H543,,Yes,
"Blindness, one eye, unspecified eye",H5440,H5440,,Yes,
"Blindness right eye category 3, normal vision left eye",H54413A,H54413A,,Yes,
"Blindness right eye category 4, normal vision left eye",H54414A,H54414A,,Yes,
"Blindness right eye category 5, normal vision left eye",H54415A,H54415A,,Yes,
"Blindness left eye category 3, normal vision right eye",H5442A3,H5442A3,,Yes,
"Blindness left eye category 4, normal vision right eye",H5442A4,H5442A4,,Yes,
"Blindness left eye category 5, normal vision right eye",H5442A5,H5442A5,,Yes,
"Low vision, one eye, unspecified eye",H5450,H5450,,Yes,
"Low vision right eye category 1, normal vision left eye",H54511A,H54511A,,Yes,
"Low vision right eye category 2, normal vision left eye",H54512A,H54512A,,Yes,
"Low vision left eye category 1, normal vision right eye",H5452A1,H5452A1,,Yes,
"Low vision left eye category 2, normal vision right eye",H5452A2,H5452A2,,Yes,
"Unqualified visual loss, one eye, unspecified",H5460,H5460,,Yes,
"Unqualified visual loss, right eye, normal vision left eye",H5461,H5461,,Yes,
"Unqualified visual loss, left eye, normal vision right eye",H5462,H5462,,Yes,
Unspecified visual loss,H547,H547,,Yes,
"Legal blindness, as defined in USA",H548,H548,,Yes,
Unspecified nystagmus,H5500,H5500,,Yes,
Congenital nystagmus,H5501,H5501,,Yes,
Latent nystagmus,H5502,H5502,,Yes,
Visual deprivation nystagmus,H5503,H5503,,Yes,
Dissociated nystagmus,H5504,H5504,,Yes,
Other forms of nystagmus,H5509,H5509,,Yes,
Deficient saccadic eye movements,H5581,H5581,,Yes,
Deficient smooth pursuit eye movements,H5582,H5582,,Yes,
Other irregular eye movements,H5589,H5589,,Yes,
Unspecified anomaly of pupillary function,H5700,H5700,,Yes,
"Argyll Robertson pupil, atypical",H5701,H5701,,Yes,
Anisocoria,H5702,H5702,,Yes,
Miosis,H5703,H5703,,Yes,
Mydriasis,H5704,H5704,,Yes,
"Tonic pupil, right eye",H57051,H57051,,Yes,
"Tonic pupil, left eye",H57052,H57052,,Yes,
"Tonic pupil, bilateral",H57053,H57053,,Yes,
"Tonic pupil, unspecified eye",H57059,H57059,,Yes,
Other anomalies of pupillary function,H5709,H5709,,Yes,
"Ocular pain, unspecified eye",H5710,H5710,,Yes,
"Ocular pain, right eye",H5711,H5711,,Yes,
"Ocular pain, left eye",H5712,H5712,,Yes,
"Ocular pain, bilateral",H5713,H5713,,Yes,
"Brow ptosis, right",H57811,H57811,,Yes,
"Brow ptosis, left",H57812,H57812,,Yes,
"Brow ptosis, bilateral",H57813,H57813,,Yes,
"Brow ptosis, unspecified",H57819,H57819,,Yes,
Other specified disorders of eye and adnexa,H5789,H5789,,Yes,
"Foreign body sensation, right eye",H578A1,H578A1,,Yes,
"Foreign body sensation, left eye",H578A2,H578A2,,Yes,
"Foreign body sensation, bilateral eyes",H578A3,H578A3,,Yes,
"Foreign body sensation, unspecified eye",H578A9,H578A9,,Yes,
Unspecified disorder of eye and adnexa,H579,H579,,Yes,
"Keratopathy (bullous aphakic) following cataract surgery, right eye",H59011,H59011,,Yes,
"Keratopathy (bullous aphakic) following cataract surgery, left eye",H59012,H59012,,Yes,
"Keratopathy (bullous aphakic) following cataract surgery, bilateral",H59013,H59013,,Yes,
"Keratopathy (bullous aphakic) following cataract surgery, unspecified eye",H59019,H59019,,Yes,
"Cataract (lens) fragments in eye following cataract surgery, right eye",H59021,H59021,,Yes,
"Cataract (lens) fragments in eye following cataract surgery, left eye",H59022,H59022,,Yes,
"Cataract (lens) fragments in eye following cataract surgery, bilateral",H59023,H59023,,Yes,
"Cataract (lens) fragments in eye following cataract surgery, unspecified eye",H59029,H59029,,Yes,
"Cystoid macular edema following cataract surgery, right eye",H59031,H59031,,Yes,
"Cystoid macular edema following cataract surgery, left eye",H59032,H59032,,Yes,
"Cystoid macular edema following cataract surgery, bilateral",H59033,H59033,,Yes,
"Cystoid macular edema following cataract surgery, unspecified eye",H59039,H59039,,Yes,
Other disorders of the right eye following cataract surgery,H59091,H59091,,Yes,
Other disorders of the left eye following cataract surgery,H59092,H59092,,Yes,
"Other disorders of the eye following cataract surgery, bilateral",H59093,H59093,,Yes,
Other disorders of unspecified eye following cataract surgery,H59099,H59099,,Yes,
Intraoperative hemorrhage and hematoma of right eye and adnexa complicating an ophthalmic procedure,H59111,H59111,,Yes,
Intraoperative hemorrhage and hematoma of left eye and adnexa complicating an ophthalmic procedure,H59112,H59112,,Yes,
"Intraoperative hemorrhage and hematoma of eye and adnexa complicating an ophthalmic procedure, bilateral",H59113,H59113,,Yes,
Intraoperative hemorrhage and hematoma of unspecified eye and adnexa complicating an ophthalmic procedure,H59119,H59119,,Yes,
Intraoperative hemorrhage and hematoma of right eye and adnexa complicating other procedure,H59121,H59121,,Yes,
Intraoperative hemorrhage and hematoma of left eye and adnexa complicating other procedure,H59122,H59122,,Yes,
"Intraoperative hemorrhage and hematoma of eye and adnexa complicating other procedure, bilateral",H59123,H59123,,Yes,
Intraoperative hemorrhage and hematoma of unspecified eye and adnexa complicating other procedure,H59129,H59129,,Yes,
Accidental puncture and laceration of right eye and adnexa during an ophthalmic procedure,H59211,H59211,,Yes,
Accidental puncture and laceration of left eye and adnexa during an ophthalmic procedure,H59212,H59212,,Yes,
"Accidental puncture and laceration of eye and adnexa during an ophthalmic procedure, bilateral",H59213,H59213,,Yes,
Accidental puncture and laceration of unspecified eye and adnexa during an ophthalmic procedure,H59219,H59219,,Yes,
Accidental puncture and laceration of right eye and adnexa during other procedure,H59221,H59221,,Yes,
Accidental puncture and laceration of left eye and adnexa during other procedure,H59222,H59222,,Yes,
"Accidental puncture and laceration of eye and adnexa during other procedure, bilateral",H59223,H59223,,Yes,
Accidental puncture and laceration of unspecified eye and adnexa during other procedure,H59229,H59229,,Yes,
Postprocedural hemorrhage of right eye and adnexa following an ophthalmic procedure,H59311,H59311,,Yes,
Postprocedural hemorrhage of left eye and adnexa following an ophthalmic procedure,H59312,H59312,,Yes,
"Postprocedural hemorrhage of eye and adnexa following an ophthalmic procedure, bilateral",H59313,H59313,,Yes,
Postprocedural hemorrhage of unspecified eye and adnexa following an ophthalmic procedure,H59319,H59319,,Yes,
Postprocedural hemorrhage of right eye and adnexa following other procedure,H59321,H59321,,Yes,
Postprocedural hemorrhage of left eye and adnexa following other procedure,H59322,H59322,,Yes,
"Postprocedural hemorrhage of eye and adnexa following other procedure, bilateral",H59323,H59323,,Yes,
Postprocedural hemorrhage of unspecified eye and adnexa following other procedure,H59329,H59329,,Yes,
Postprocedural hematoma of right eye and adnexa following an ophthalmic procedure,H59331,H59331,,Yes,
Postprocedural hematoma of left eye and adnexa following an ophthalmic procedure,H59332,H59332,,Yes,
"Postprocedural hematoma of eye and adnexa following an ophthalmic procedure, bilateral",H59333,H59333,,Yes,
Postprocedural hematoma of unspecified eye and adnexa following an ophthalmic procedure,H59339,H59339,,Yes,
Postprocedural hematoma of right eye and adnexa following other procedure,H59341,H59341,,Yes,
Postprocedural hematoma of left eye and adnexa following other procedure,H59342,H59342,,Yes,
"Postprocedural hematoma of eye and adnexa following other procedure, bilateral",H59343,H59343,,Yes,
Postprocedural hematoma of unspecified eye and adnexa following other procedure,H59349,H59349,,Yes,
Postprocedural seroma of right eye and adnexa following an ophthalmic procedure,H59351,H59351,,Yes,
Postprocedural seroma of left eye and adnexa following an ophthalmic procedure,H59352,H59352,,Yes,
"Postprocedural seroma of eye and adnexa following an ophthalmic procedure, bilateral",H59353,H59353,,Yes,
Postprocedural seroma of unspecified eye and adnexa following an ophthalmic procedure,H59359,H59359,,Yes,
Postprocedural seroma of right eye and adnexa following other procedure,H59361,H59361,,Yes,
Postprocedural seroma of left eye and adnexa following other procedure,H59362,H59362,,Yes,
"Postprocedural seroma of eye and adnexa following other procedure, bilateral",H59363,H59363,,Yes,
Postprocedural seroma of unspecified eye and adnexa following other procedure,H59369,H59369,,Yes,
"Inflammation (infection) of postprocedural bleb, unspecified",H5940,H5940,,Yes,
"Inflammation (infection) of postprocedural bleb, stage 1",H5941,H5941,,Yes,
"Inflammation (infection) of postprocedural bleb, stage 2",H5942,H5942,,Yes,
"Inflammation (infection) of postprocedural bleb, stage 3",H5943,H5943,,Yes,
"Chorioretinal scars after surgery for detachment, right eye",H59811,H59811,,Yes,
"Chorioretinal scars after surgery for detachment, left eye",H59812,H59812,,Yes,
"Chorioretinal scars after surgery for detachment, bilateral",H59813,H59813,,Yes,
"Chorioretinal scars after surgery for detachment, unspecified eye",H59819,H59819,,Yes,
"Other intraoperative complications of eye and adnexa, not elsewhere classified",H5988,H5988,,Yes,
"Other postprocedural complications and disorders of eye and adnexa, not elsewhere classified",H5989,H5989,,Yes,
"Abscess of external ear, unspecified ear",H6000,H6000,,Yes,
Abscess of right external ear,H6001,H6001,,Yes,
Abscess of left external ear,H6002,H6002,,Yes,
"Abscess of external ear, bilateral",H6003,H6003,,Yes,
"Cellulitis of external ear, unspecified ear",H6010,H6010,,Yes,
Cellulitis of right external ear,H6011,H6011,,Yes,
Cellulitis of left external ear,H6012,H6012,,Yes,
"Cellulitis of external ear, bilateral",H6013,H6013,,Yes,
"Malignant otitis externa, unspecified ear",H6020,H6020,,Yes,
"Malignant otitis externa, right ear",H6021,H6021,,Yes,
"Malignant otitis externa, left ear",H6022,H6022,,Yes,
"Malignant otitis externa, bilateral",H6023,H6023,,Yes,
"Diffuse otitis externa, right ear",H60311,H60311,,Yes,
"Diffuse otitis externa, left ear",H60312,H60312,,Yes,
"Diffuse otitis externa, bilateral",H60313,H60313,,Yes,
"Diffuse otitis externa, unspecified ear",H60319,H60319,,Yes,
"Hemorrhagic otitis externa, right ear",H60321,H60321,,Yes,
"Hemorrhagic otitis externa, left ear",H60322,H60322,,Yes,
"Hemorrhagic otitis externa, bilateral",H60323,H60323,,Yes,
"Hemorrhagic otitis externa, unspecified ear",H60329,H60329,,Yes,
"Swimmer's ear, right ear",H60331,H60331,,Yes,
"Swimmer's ear, left ear",H60332,H60332,,Yes,
"Swimmer's ear, bilateral",H60333,H60333,,Yes,
"Swimmer's ear, unspecified ear",H60339,H60339,,Yes,
"Other infective otitis externa, right ear",H60391,H60391,,Yes,
"Other infective otitis externa, left ear",H60392,H60392,,Yes,
"Other infective otitis externa, bilateral",H60393,H60393,,Yes,
"Other infective otitis externa, unspecified ear",H60399,H60399,,Yes,
"Cholesteatoma of external ear, unspecified ear",H6040,H6040,,Yes,
Cholesteatoma of right external ear,H6041,H6041,,Yes,
Cholesteatoma of left external ear,H6042,H6042,,Yes,
"Cholesteatoma of external ear, bilateral",H6043,H6043,,Yes,
"Unspecified acute noninfective otitis externa, right ear",H60501,H60501,,Yes,
"Unspecified acute noninfective otitis externa, left ear",H60502,H60502,,Yes,
"Unspecified acute noninfective otitis externa, bilateral",H60503,H60503,,Yes,
"Unspecified acute noninfective otitis externa, unspecified ear",H60509,H60509,,Yes,
"Acute actinic otitis externa, right ear",H60511,H60511,,Yes,
"Acute actinic otitis externa, left ear",H60512,H60512,,Yes,
"Acute actinic otitis externa, bilateral",H60513,H60513,,Yes,
"Acute actinic otitis externa, unspecified ear",H60519,H60519,,Yes,
"Acute chemical otitis externa, right ear",H60521,H60521,,Yes,
"Acute chemical otitis externa, left ear",H60522,H60522,,Yes,
"Acute chemical otitis externa, bilateral",H60523,H60523,,Yes,
"Acute chemical otitis externa, unspecified ear",H60529,H60529,,Yes,
"Acute contact otitis externa, right ear",H60531,H60531,,Yes,
"Acute contact otitis externa, left ear",H60532,H60532,,Yes,
"Acute contact otitis externa, bilateral",H60533,H60533,,Yes,
"Acute contact otitis externa, unspecified ear",H60539,H60539,,Yes,
"Acute eczematoid otitis externa, right ear",H60541,H60541,,Yes,
"Acute eczematoid otitis externa, left ear",H60542,H60542,,Yes,
"Acute eczematoid otitis externa, bilateral",H60543,H60543,,Yes,
"Acute eczematoid otitis externa, unspecified ear",H60549,H60549,,Yes,
"Acute reactive otitis externa, right ear",H60551,H60551,,Yes,
"Acute reactive otitis externa, left ear",H60552,H60552,,Yes,
"Acute reactive otitis externa, bilateral",H60553,H60553,,Yes,
"Acute reactive otitis externa, unspecified ear",H60559,H60559,,Yes,
"Other noninfective acute otitis externa, right ear",H60591,H60591,,Yes,
"Other noninfective acute otitis externa, left ear",H60592,H60592,,Yes,
"Other noninfective acute otitis externa, bilateral",H60593,H60593,,Yes,
"Other noninfective acute otitis externa, unspecified ear",H60599,H60599,,Yes,
"Unspecified chronic otitis externa, unspecified ear",H6060,H6060,,Yes,
"Unspecified chronic otitis externa, right ear",H6061,H6061,,Yes,
"Unspecified chronic otitis externa, left ear",H6062,H6062,,Yes,
"Unspecified chronic otitis externa, bilateral",H6063,H6063,,Yes,
"Other otitis externa, right ear",H608X1,H608X1,,Yes,
"Other otitis externa, left ear",H608X2,H608X2,,Yes,
"Other otitis externa, bilateral",H608X3,H608X3,,Yes,
"Other otitis externa, unspecified ear",H608X9,H608X9,,Yes,
"Unspecified otitis externa, unspecified ear",H6090,H6090,,Yes,
"Unspecified otitis externa, right ear",H6091,H6091,,Yes,
"Unspecified otitis externa, left ear",H6092,H6092,,Yes,
"Unspecified otitis externa, bilateral",H6093,H6093,,Yes,
Unspecified perichondritis of right external ear,H61001,H61001,,Yes,
Unspecified perichondritis of left external ear,H61002,H61002,,Yes,
"Unspecified perichondritis of external ear, bilateral",H61003,H61003,,Yes,
"Unspecified perichondritis of external ear, unspecified ear",H61009,H61009,,Yes,
Acute perichondritis of right external ear,H61011,H61011,,Yes,
Acute perichondritis of left external ear,H61012,H61012,,Yes,
"Acute perichondritis of external ear, bilateral",H61013,H61013,,Yes,
"Acute perichondritis of external ear, unspecified ear",H61019,H61019,,Yes,
Chronic perichondritis of right external ear,H61021,H61021,,Yes,
Chronic perichondritis of left external ear,H61022,H61022,,Yes,
"Chronic perichondritis of external ear, bilateral",H61023,H61023,,Yes,
"Chronic perichondritis of external ear, unspecified ear",H61029,H61029,,Yes,
Chondritis of right external ear,H61031,H61031,,Yes,
Chondritis of left external ear,H61032,H61032,,Yes,
"Chondritis of external ear, bilateral",H61033,H61033,,Yes,
"Chondritis of external ear, unspecified ear",H61039,H61039,,Yes,
"Unspecified noninfective disorders of pinna, right ear",H61101,H61101,,Yes,
"Unspecified noninfective disorders of pinna, left ear",H61102,H61102,,Yes,
